,Lat,Lng,Income,Churn,Outage_sec_perweek,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharge,Bandwidth_GB_Year,Area_Rural,Area_Suburban,Area_Urban,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Female,Gender_Male,Gender_Nonbinary,Contract_Month-to-month,Contract_One year,Contract_Two Year,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Bank Transfer(automatic),PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
2584,42.88621,-71.13378,41212.98,1,11.74908,0,0,1,1,0,1,0,0,1,1,1,0,202.6362,1929.992785,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
9631,62.8638,-153.6604,19826.85,0,5.478988,0,1,0,1,1,0,1,0,1,1,0,0,204.9496,4721.806173,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
4481,35.08626,-88.91098,12409.38,1,11.16634,0,1,0,1,0,0,1,1,1,1,0,1,152.4907,786.0813559,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0
5333,42.32115,-73.46216,39157.83,0,14.46971,1,1,1,1,0,0,0,1,0,1,0,0,149.9621,5731.345598,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
4265,42.51492,-73.04125,31355.16,1,11.09997,0,1,0,1,1,0,0,0,0,0,1,1,159.9476,1704.12272,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
5303,36.55169,-97.85715,51290.56,0,11.05776,0,0,0,1,0,0,1,1,1,0,1,1,194.9699,6270.108334,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1573,42.80168,-89.86335,18384.77,0,14.03130715,0,1,0,1,0,0,0,0,0,0,0,0,112.455141,629.4411174,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
7965,44.63645,-123.2766,14731.91,0,9.918598,0,0,0,1,1,0,0,0,0,0,0,1,124.9607,3807.283723,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
461,44.32477,-84.77246,48005.75,0,7.794425904,0,0,0,1,0,1,0,0,1,0,0,0,95.005709,1266.503765,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
1904,43.39963,-89.64159,37455.48,1,0.636607948,0,1,1,1,0,0,0,0,0,0,1,1,127.442069,1575.771505,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
5787,44.66395,-67.59028,46466.83,0,10.32976,0,1,0,0,0,1,0,0,1,1,0,1,119.9897,4031.48686,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
837,30.11516,-95.50749,23299.98,0,10.09307939,0,1,1,1,0,0,0,1,1,1,0,1,129.994975,2653.32821,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
286,21.55604,-157.89624,11250.71,1,10.93514898,0,0,0,1,1,0,0,0,0,0,1,0,159.947583,992.3501481,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
5248,37.75948,-81.11545,59388.85,0,9.690484,1,1,0,1,0,0,1,0,0,1,1,0,210.1051,6521.587044,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0
6416,46.89598,-114.6371,22431.45,0,14.15969,1,1,0,1,0,1,1,1,1,0,0,1,142.5007,6277.33482,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
642,43.45547,-88.85941,56574.39,0,10.38237508,0,1,1,1,1,1,1,0,0,0,1,0,204.961033,1669.613093,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
5721,29.53626,-95.03016,37586.34,0,11.65895,0,0,0,0,1,0,1,0,0,0,0,1,167.4564,4647.66648,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
152,41.76336,-72.72717,33858.66,0,10.50187888,1,0,1,1,0,1,1,0,0,1,0,0,162.452604,951.8524406,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
9173,41.21706,-117.8703,19224.86,0,13.26643,0,1,1,1,0,1,0,0,0,0,0,0,94.97283,5758.399584,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2865,31.04007,-82.76737,13002.99,0,11.39269,0,0,0,1,0,1,0,0,0,1,0,0,139.9568,756.3419475,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
8313,32.48494,-93.73255,52360.6,0,6.583501,0,0,0,1,0,0,0,0,0,1,0,1,117.4392,5348.891613,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1
3090,35.79138,-77.9765,26224.1,0,10.28547,0,1,1,1,0,1,0,1,0,0,0,0,107.4958,912.2540105,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
908,40.15618,-79.5144,7862.38,0,0.760277434,0,1,0,0,0,0,0,0,1,0,0,1,124.964303,649.8383392,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
641,37.12299,-110.3505,8497.8,1,10.34957334,0,1,0,1,1,0,1,0,0,1,0,0,172.440432,1001.860025,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0
6296,40.281,-98.89664,11182.43,0,8.998522,0,1,0,1,0,0,1,0,1,1,1,1,222.6143,6466.569641,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
4671,41.41607,-75.12312,38999.85,0,13.57109,0,0,0,1,0,0,0,0,0,1,0,1,104.9629,503.8825694,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
5628,34.98239,-95.79549,67379.0,0,10.444,1,1,0,1,1,0,0,0,0,0,0,1,112.4844,4551.440341,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0
1916,40.03885,-74.11089,12650.67,0,6.411211074,0,1,0,1,1,1,0,0,0,1,0,0,172.462354,758.0522649,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
2458,40.71968,-112.1559,32193.76,1,3.464197,0,0,0,1,1,0,1,0,0,0,1,0,182.4433,1983.907992,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1789,34.25786,-84.72396,56143.59,1,7.415363166,0,1,0,1,0,0,0,0,1,0,1,1,159.951231,509.6727126,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
7276,43.25906,-93.45355,37334.04,0,9.226263,0,1,0,1,0,0,1,0,1,0,1,0,182.447,5993.09022,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
3538,37.80468,-120.2719,28758.05,1,8.656392,1,1,0,0,1,1,0,1,1,1,1,1,247.6647,2850.191042,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
4852,33.91255,-78.1033,17134.4,1,6.583504,0,0,1,1,0,0,0,1,0,0,1,0,139.965,1220.191739,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
9207,44.41825,-93.55374,90748.01,0,12.60495,0,0,0,1,0,0,0,1,0,1,0,1,129.9621,5102.051113,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
6607,39.7338,-104.9166,16955.9,0,12.10748,0,1,0,1,1,1,1,0,1,1,0,0,207.4673,6336.386835,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1371,33.79259,-105.7857,18913.5,0,6.998489346,0,1,0,1,1,0,0,1,1,0,1,0,204.979684,1558.309095,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
8747,34.71235,-79.32696,35713.37,0,13.80786,0,0,0,1,1,0,1,0,1,1,0,1,184.9496,5533.878378,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
6813,48.78344,-105.5267,49227.4,0,14.95119,1,0,0,1,0,1,1,1,1,0,1,1,197.4876,4626.844847,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2088,40.04104,-75.63669,10120.05,1,4.271704,1,1,0,1,1,0,0,0,0,1,1,0,240.1149,1010.521133,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
4319,45.45234,-99.67794,54883.0,0,12.81224,0,1,0,1,0,0,0,0,0,0,0,0,112.4551,770.7911152,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
6157,30.66539,-97.59735,39713.66,0,11.02239,0,1,0,1,0,1,0,0,0,0,1,0,149.9598,5203.543626,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0
7102,42.15227,-88.16351,9231.72,0,4.92679,0,0,0,1,0,0,0,0,0,0,1,0,127.4421,5557.974598,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
4716,57.21752,-153.3443,84637.15,1,13.78681,0,0,0,1,1,1,0,0,1,0,1,1,194.9744,1288.655023,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
276,27.3377,-82.51397,6517.94,0,7.151598137,0,1,1,1,0,0,0,0,0,1,0,1,137.439154,970.4682919,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
4030,46.23898,-100.3011,89377.1,1,14.11831,0,1,0,1,0,0,1,0,0,0,1,1,169.9378,373.4091813,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
318,36.70149,-78.28677,29982.49,1,4.586902043,1,1,1,1,0,1,1,0,0,1,1,1,232.622804,1143.826239,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
5443,37.76259,-121.1245,62285.3,0,6.657385,0,0,0,1,0,0,0,0,1,0,0,1,104.9643,6336.618694,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
7101,48.25643,-100.0445,50896.56,0,13.93819,1,0,0,1,0,0,0,1,0,0,1,0,139.965,6359.779951,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
6661,36.34023,-81.36513,123991.0,0,10.68702,0,1,0,1,1,0,1,0,0,1,1,0,262.6106,5705.273815,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1995,46.28343,-84.18837,34264.02,0,6.259396187,1,0,1,0,0,1,0,0,1,1,0,0,119.989722,786.3429747,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
6662,37.39352,-90.20766,51474.72,0,14.51013,0,0,0,0,0,1,0,1,0,1,1,1,202.65,6036.630597,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0
7131,38.47337,-89.98652,73435.88,0,7.175928,0,0,1,1,1,0,0,1,1,1,1,1,265.147,6557.309417,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
7202,37.90265,-122.2619,10878.07,0,11.41157,0,1,0,1,0,1,0,1,1,1,0,0,164.9889,4974.094369,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0
794,40.88882,-80.33558,57559.65,1,10.02798635,0,1,0,1,1,0,1,1,0,1,0,0,204.963371,854.4182496,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
2630,38.58746,-77.69398,36966.64,1,8.401275,0,0,0,1,0,0,0,1,0,1,1,1,187.656,680.4074741,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
6850,29.24558,-94.92353,33470.72,0,13.39296,0,0,0,1,1,0,0,1,0,1,0,0,182.4676,5361.413006,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0
294,41.1066,-81.4971,84301.44,1,10.97274944,0,0,1,1,1,0,1,1,1,0,1,1,207.475448,1886.153328,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
4805,37.17462,-82.73404,77598.76,1,6.246844,0,1,0,1,1,0,1,0,1,0,1,0,214.9525,1598.336024,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1203,44.49565,-89.30803,23379.71,0,5.730187669,0,1,0,1,1,1,1,0,0,0,1,0,204.961033,1340.685724,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
8509,33.62994,-112.1316,46704.87,0,10.56609,0,1,0,1,0,0,1,0,0,1,1,0,210.1051,6230.665916,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1
4129,42.30841,-88.99096,124493.2,1,7.228021,0,0,1,1,1,0,1,0,0,1,0,0,172.4404,929.9153923,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
6070,35.13524,-93.4137,44584.01,0,6.207433,0,0,1,0,0,0,1,0,0,1,1,1,210.1051,5048.197523,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
4582,38.41936,-75.29454,50998.43,0,8.259761,0,0,0,1,1,0,1,0,1,1,0,1,184.9496,1852.013833,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
637,40.63368,-79.87675,36699.84,1,9.435961177,0,0,0,1,0,1,1,1,0,1,1,1,245.145743,2895.881802,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
5231,41.45427,-75.74521,12642.1,0,10.83426,1,0,1,1,0,0,1,1,0,1,0,0,139.9816,5626.09355,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
3498,41.8873,-115.3813,13308.45,0,13.26916,0,0,1,1,0,0,1,1,0,0,0,0,147.4738,2001.025597,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1259,42.80076,-84.21796,3811.96,0,7.518278856,0,1,0,1,0,0,0,0,1,0,0,1,104.964303,820.9557127,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0
2150,29.377,-96.84377,36532.31,1,7.841697,0,1,0,0,0,1,1,0,0,1,1,1,212.6228,1362.860416,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
4017,42.0076,-87.99298,81116.37,0,15.78884,0,1,0,1,0,0,1,1,1,0,0,1,159.983,732.5653824,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
8014,42.57271,-72.48329,11609.18,0,14.22906,0,0,0,1,1,1,0,0,0,0,1,1,162.4653,4397.21741,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
2253,44.42853,-75.37088,5846.29,0,10.3617,0,1,0,1,0,0,1,0,0,1,0,0,139.9349,906.5332012,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
2768,35.7388,-85.61893,31249.18,1,5.959998,0,1,0,1,1,1,1,0,0,1,1,0,232.652,2274.334534,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
4655,37.60949,-121.2512,25707.64,1,11.08933,0,1,0,1,1,0,0,0,0,0,1,0,179.9476,1292.607065,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1
4869,44.6435,-107.7717,42033.71,0,5.110608,0,0,0,1,0,1,1,1,0,0,0,1,149.9915,1719.698931,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
962,41.87853,-71.35227,10772.59,0,7.024369189,0,0,0,1,0,0,1,0,1,0,0,1,114.983787,793.2826057,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
9480,40.30318,-76.25604,44457.68,0,10.88036,0,0,1,1,0,0,1,0,1,0,0,1,127.4601,6000.414945,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
6510,40.64263,-76.54692,35713.16,0,9.021117,1,0,0,1,0,1,0,1,0,1,1,1,222.65,5066.033383,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1479,39.30166,-91.18781,42197.88,1,8.849884542,0,1,0,1,0,0,0,1,0,1,1,0,200.132293,1304.571599,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
882,43.07281,-77.09531,73919.79,0,14.34560232,0,1,0,1,1,1,0,1,1,0,1,0,207.49737,692.3788089,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
2111,38.25756,-94.29647,23646.52,1,5.512588,0,0,0,1,0,0,1,0,1,1,0,1,172.4441,912.4311552,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2646,35.85921,-78.82712,35023.76,0,6.530306,0,0,0,1,0,1,1,0,0,0,0,1,137.4686,1688.294747,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
5464,42.95699,-92.53562,124735.8,0,7.238898,0,0,0,0,1,1,1,0,0,1,1,0,265.1283,5276.196262,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
1652,34.95707,-91.09852,30088.13,1,11.71398312,0,0,1,1,1,0,1,0,0,1,0,1,192.440432,933.8036457,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
8194,38.03466,-81.51738,24779.5,0,0.09974694,0,1,0,1,1,1,0,1,1,0,0,1,152.5104,6236.657026,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
6795,42.58199,-84.45167,13133.31,0,17.66693,0,0,1,1,0,0,1,1,0,1,0,0,172.4579,6001.347694,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
5389,37.67698,-122.1338,10621.15,0,9.190279,0,0,1,1,0,0,1,0,0,1,0,1,127.4586,4852.623608,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
5057,40.76509,-75.40936,10736.53,0,7.138395,0,1,0,1,0,1,0,0,1,0,0,1,127.482,5179.612997,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
6121,34.10155,-86.54751,13944.19,0,8.590039,0,1,0,1,1,1,1,1,0,0,1,0,197.484,5435.229637,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
4446,28.06155,-82.4111,15377.23,0,7.024459,0,1,0,1,1,1,0,0,0,0,1,1,162.4653,1135.537453,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
811,47.63961,-116.75208,33809.72,0,3.908365171,0,0,1,1,0,0,1,0,0,1,0,1,127.458638,2678.418264,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
1940,36.67487,-76.39162,23026.89,1,5.706642926,0,0,0,1,1,0,0,1,1,1,1,0,265.146969,1114.124252,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
6751,40.71961,-73.56021,26098.7,0,7.250619,0,0,0,1,0,1,0,0,1,0,1,0,129.9926,6237.521195,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
2853,27.85315,-98.37031,27803.88,0,11.33707,0,0,0,1,1,0,1,0,1,1,0,1,204.9496,1264.373724,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
6256,45.98498,-106.6702,38323.22,0,9.037386,0,0,0,1,1,0,1,0,0,0,1,0,202.4433,6321.838223,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
2229,40.67212,-73.5329,11247.19,0,11.11393,0,1,0,1,0,0,0,1,0,1,0,1,129.9621,1776.755229,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1750,42.70607,-101.10081,79432.6,1,9.985414526,1,1,0,0,0,0,0,0,1,1,1,0,187.642236,1054.514104,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
5877,38.78759,-78.81508,35738.78,0,10.39931,0,1,0,1,0,0,1,0,0,0,0,1,114.9509,5511.579607,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
7311,40.24277,-76.05842,112803.7,0,7.577211,0,1,0,1,1,1,0,0,0,1,0,0,172.4624,4723.704977,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
6044,42.35942,-111.6705,52047.27,0,8.066926,0,0,0,1,0,0,0,1,0,1,1,0,220.1323,6052.322466,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
9757,34.05283,-86.30823,6081.68,0,8.054444,0,1,1,1,1,1,1,0,0,1,1,1,265.1283,6714.393196,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
9049,28.16397,-81.26889,9724.88,1,13.38666,1,0,1,1,0,0,0,1,1,1,0,0,142.4713,5910.092809,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
4823,47.45281,-122.3501,68987.09,0,7.685351,0,1,0,1,0,1,1,0,1,0,0,0,149.9778,471.7954635,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
6377,42.53599,-90.51387,85485.62,0,11.26656,0,1,1,1,1,1,0,0,0,0,0,1,115.0021,4203.629126,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
9692,32.17323,-81.92019,14505.6,0,11.0176,0,1,0,1,1,1,1,0,1,1,0,1,174.991,6082.695932,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0
8375,38.75262,-76.27533,17847.64,0,12.49717,0,0,1,0,1,0,0,0,0,0,0,1,144.9607,6106.543065,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
2412,42.23414,-71.37532,18575.29,0,10.31889,1,0,0,1,0,1,1,1,0,0,1,1,152.5022,1436.441637,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
3367,40.56894,-92.65858,28581.48,0,5.827855,0,1,0,1,0,0,0,1,0,0,0,1,104.9781,1673.87195,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
675,34.18361,-118.25864,72436.33,1,7.92301547,1,0,0,1,1,0,0,0,0,1,0,1,169.944668,1014.45747,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2381,37.79008,-81.43459,31935.51,1,8.929747,1,1,1,1,0,1,0,0,0,0,1,0,129.9598,1253.992994,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
6183,47.15515,-116.4246,28045.78,0,7.883046,1,1,0,1,0,0,1,1,0,1,1,0,210.1518,6557.61015,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
4209,34.86542,-87.08385,25598.66,1,9.390076,0,1,0,1,1,0,1,0,1,1,0,1,184.9496,909.8932554,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
2214,37.42845,-79.93959,44522.71,0,10.27753,1,0,1,1,0,0,0,0,0,0,0,1,92.45514,1106.403216,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1569,34.33581,-84.3475,16073.46,1,10.07234257,0,1,0,1,1,0,0,1,0,0,0,1,157.483594,1087.336893,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
5243,32.41366,-83.34473,26100.78,0,12.59805,1,0,1,1,1,0,0,1,0,1,0,1,162.4676,6754.62207,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
5731,38.48977,-90.73041,33704.46,0,15.17072,0,1,0,1,0,0,0,1,1,1,0,1,142.4713,6282.463563,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
7901,41.38558,-96.64342,65558.44,0,7.550212,0,0,0,1,1,0,0,1,0,1,0,1,182.4676,3629.658181,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
72,40.25609,-81.02123,47507.3,0,4.368120492,0,1,0,1,0,0,1,0,0,0,0,1,134.950905,822.6771666,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
9876,43.00934,-71.44146,128468.0,0,11.72237,0,1,0,0,0,0,0,0,0,0,1,1,147.4421,5343.896833,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
1854,32.56846,-84.73521,20768.72,0,9.957815194,0,1,0,1,1,0,1,0,1,1,0,1,204.949594,1862.842794,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
2217,40.49541,-111.9444,33598.53,0,13.12078,0,1,0,1,1,0,0,0,1,0,1,1,159.9805,1385.435891,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
8069,43.52789,-71.60144,23375.97,0,12.34344,0,1,0,1,0,0,0,0,1,1,0,1,129.9483,6545.083981,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
548,37.13929,-82.33459,31006.39,1,14.35467948,0,1,0,1,1,1,1,0,1,0,1,0,197.470195,2847.700412,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
5304,46.54638,-124.0299,30980.48,0,11.42347,0,1,0,1,1,0,0,1,0,0,1,1,159.9942,6049.865594,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1921,31.72385,-94.62609,29742.47,1,12.14896261,0,1,0,1,1,0,1,0,1,0,0,1,159.965581,1216.35272,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
2196,40.85301,-75.17174,91825.37,0,12.69755,1,1,1,1,1,0,0,1,0,0,0,1,137.4836,985.5470101,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
6916,38.14374,-79.82069,9926.73,0,8.216317,1,1,1,1,1,1,0,0,0,1,0,1,152.4624,5708.50306,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3209,38.8795,-121.1538,66420.62,1,10.15947,0,0,0,0,1,0,0,1,0,0,0,1,137.4836,933.5522742,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
3166,43.71229,-84.77694,69237.04,0,1.556784,1,0,0,1,0,0,0,1,0,1,0,1,129.9621,1522.674203,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
2560,40.83348,-81.76594,63348.18,1,7.353978,1,0,0,0,1,0,0,1,0,0,1,1,172.4705,1108.077901,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
9023,37.67446,-81.66072,9384.69,1,12.75083,0,1,0,1,0,0,1,0,0,1,1,0,210.1051,5027.584509,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
6030,37.78121,-91.1981,46932.29,0,10.82232,1,0,1,1,0,0,0,1,0,1,0,1,149.9621,6000.793836,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
3861,27.51345,-99.50228,54406.78,1,11.22655,0,1,0,1,1,1,0,0,0,1,1,0,242.6326,816.9425462,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
